0 1:6.49091        2:0.215767       3:0.226776       4:0.523095       5:0.0335848      6:0.538462       7:0.0769231      8:1.46154        9:0.0769231      10:0.230769       11:0.230769       12:0.884615       13:0.269231       14:2              15:0.692308       16:0.807692       17:0.730769       18:2              19:6.07692        20:0.788179       21:0.00557065     22:0.437855       23:0.00262152     24:0.774438       
0 1:4.11195        2:1.27045        3:1.62224        4:0.241937       5:0.0457348      6:0.384615       7:0              8:1.51282        9:0.345916       10:0.333333       11:0.0959399      12:0.320513       13:0.172958       14:0.538462       15:0.205928       16:0.192308       17:0.136886       18:3              19:1.34615        20:0.7846         21:0.0222857      22:0.486023       23:0.0978594      24:0.497307       
0 1:9.00771        2:0.42075        3:1.00847        4:0.262154       5:0.0383314      6:0.259259       7:0.0523783      8:1.44444        9:0.31427        10:0.222222       11:0.0907218      12:0.333333       13:0.235702       14:1.5            15:0.534797       16:0.351852       17:0.145815       18:3              19:3.11111        20:0.729774       21:0.0131319      22:0.577819       23:0.0459798      24:0.749218       
0 1:7.38891        2:0.747604       3:0.937782       4:0.323121       5:0.0676158      6:0.313726       7:0.0554594      8:1.13725        9:0.473845       10:0.196078       11:0.0554594      12:0.372549       13:0.146732       14:1.68627        15:1.4618         16:0.72549        17:0.326928       18:3              19:7              20:0.743336       21:0.0280917      22:0.618903       23:0.090558       24:0.996517       
0 1:8.26119        2:0.345551       3:0.572345       4:0.243295       5:0.0144644      6:0.333333       7:0.124722       8:1.2            9:0.432049       10:0.0666667      11:0.0942809      12:0.633333       13:0.410961       14:1.68333        15:0.758654       16:0.116667       17:0.0942809      18:3              19:5.9            20:0.762771       21:0.0396949      22:0.57197        23:0.0476129      24:0.754437       
0 1:11.7316        2:1.5219         3:1.75488        4:0.342469       5:0.015401       6:0.226087       7:0.0425998      8:0.8            9:0.13913        10:0.104348       11:0.0851996      12:0.278261       13:0.0650723      14:0.495652       15:0.321386       16:0.130435       17:0.0777763      18:5              19:2.82609        20:0.885523       21:0.0464183      22:0.387738       23:0.0299003      24:0.823949       
0 1:6.58646        2:0.465626       3:0.103127       4:0.491875       5:0.010625       6:0.5            7:0.1            8:0.9            9:0.1            10:0              11:0              12:1.45           13:0.45           14:3.05           15:0.15           16:0.1            17:0              18:2              19:5.1            20:0.787971       21:0.0852684      22:0.539583       23:0.00208333     24:0.665261       
0 1:2.50549        2:0.597649       3:0.056076       4:0.355902       5:0.00498874     6:0.235294       7:0              8:1.35294        9:0.176471       10:0.117647       11:0              12:0.294118       13:0.0588235      14:0.676471       15:0.0882353      16:0.382353       17:0.205882       18:2              19:1.64706        20:0.816016       21:0.0918784      22:0.479608       23:0.0262745      24:0.408302       
0 1:4.21964        2:0.462204       3:1.1506         4:0.17281        5:0.00519048     6:0.24           7:0              8:1.08           9:0.12           10:0.2            11:0.04           12:0.24           13:0.04           14:0.56           15:0.08           16:0.2            17:0.08           18:2              19:0.96           20:0.824597       21:0.0504032      22:0.681647       23:0.0308532      24:0.446542       
1 1:1.42605        2:0.38915        3:0.793689       4:0.206995       5:0.0110972      6:0.324324       7:0.0540541      8:1.37838        9:0.341512       10:0.27027        11:0.0882699      12:0.765766       13:0.371451       14:0.662162       15:0.795157       16:0.418919       17:0.226528       18:6              19:4.32432        20:0.93248        21:0.0501305      22:0.31382        23:0.0349672      24:0.325993       
1 1:1.99012        2:0.358299       3:0.81278        4:0.215532       5:0.0152608      6:0.329545       7:0.0887528      8:1.39773        9:0.555367       10:0.284091       11:0.107805       12:0.650568       13:0.36875        14:0.482955       15:0.274173       16:0.40625        17:0.174756       18:11             19:8.6875         20:0.92803        21:0.0162601      22:0.334963       23:0.0577088      24:0.383278       
1 1:1.06237        2:0.20039        3:0.432915       4:0.191558       5:0.0137166      6:0.293436       7:0.0488383      8:1.32046        9:0.341693       10:0.254826       11:0.134638       12:0.586873       13:0.416631       14:0.972973       15:0.680063       16:0.46332        17:0.204524       18:7              19:5.08108        20:0.927459       21:0.0214685      22:0.342886       23:0.0377133      24:0.410779       
0 1:2.66738        2:1.70699        3:1.07481        4:0.132785       5:0.0217286      6:0.267241       7:0.0844652      8:1.08966        9:0.370293       10:0.286207       11:0.141274       12:0.156034       13:0.0142698      14:0.175862       15:0.172573       16:0.221552       17:0.0564375      18:5              19:0.857759       20:0.969355       21:0.0200058      22:0.0866415      23:0.0130701      24:0.444387       
0 1:0.763876       2:0.313949       3:0.845394       4:0.112876       5:0.00244125     6:0.327273       7:0.0090909      8:1.31818        9:0.0560401      10:0.336364       11:0.0157459      12:0.139773       13:0.0191166      14:0.304545       15:0.177273       16:0.251136       17:0.0428064      18:4              19:0.913636       20:0.915281       21:0.111169       22:0.1069         23:0.00323079     24:0.106137       
0 1:1.41893        2:0.737984       3:0.215508       4:0.15988        5:0.00564825     6:0.169591       7:0.169591       8:1.01754        9:0.549708       10:0.333333       11:0.00584796     12:0.0994152      13:0.0994152      14:0.251462       15:0.0350877      16:0.222222       17:0.0175439      18:2              19:0.438596       20:0.916014       21:0.0554773      22:0.0666489      23:0.0235326      24:0.122549       
0 1:2.27691        2:0.686607       3:11.757         4:0.145833       5:0.0014516      6:0.422857       7:0.102857       8:1.32           9:0.0514286      10:0.394286       11:0.0171429      12:0.157143       13:0.0257143      14:0.245714       15:0.00571429     16:0.442857       17:0.0142857      18:2              19:0.68           20:0.977299       21:0.00535884     22:0.104387       23:0.00487091     24:0.254697       
1 1:0.177398       2:0.200933       3:0.404232       4:0.118684       5:0.00601037     6:0.238806       7:0.0527692      8:1.31343        9:0.210284       10:0.223881       11:0.0641965      12:0.26306        13:0.113959       14:0.587687       15:0.133536       16:0.354478       17:0.0734042      18:4              19:2.16418        20:0.962899       21:0.0201999      22:0.192601       23:0.0147055      24:0.230761       
0 1:4.94252        2:0.29503        3:0.982079       4:0.3126         5:0.0601915      6:0.378251       7:0.11773        8:1.34752        9:0.376355       10:0.349882       11:0.121652       12:0.50591        13:0.242959       14:0.647754       15:0.608287       16:0.491726       17:0.205905       18:9              19:7.38298        20:0.949215       21:0.0277312      22:0.180557       23:0.0601944      24:0.459826       
0 1:3.71648        2:1.57112        3:17.8691        4:0.675314       5:0.110565       6:0.239057       7:0.053237       8:1.09091        9:0.202469       10:0.239057       11:0.0763352      12:0.00673401     13:0.014285       14:0.0808081      15:0.0542913      16:1.19529        17:0.327898       18:11             19:16.0741        20:0.940791       21:0.0471674      22:0.149995       23:0.0266882      24:0.324347       
0 1:2.22869        2:0.716498       3:6.37598        4:0.372496       5:0.104296       6:0.255528       7:0.113129       8:0.894349       9:0.545122       10:0.181818       11:0.0839706      12:0.609337       13:0.247268       14:0.105651       15:0.0723878      16:0.547912       17:0.26079        18:11             19:8.64865        20:0.939418       21:0.025567       22:0.221687       23:0.0748251      24:0.714152       
0 1:0.486047       2:0.477339       3:0.480676       4:0.212311       5:0.0263103      6:0.207317       7:0.0211226      8:0.841463       9:0.122559       10:0.170732       11:0.034493       12:0.213415       13:0.134837       14:0.27439        15:0.0460356      16:0.237805       17:0.177249       18:4              19:0.902439       20:0.972382       21:0.0118361      22:0.163292       23:0.0237141      24:0.683831       
1 1:4.774          2:0.688266       3:1.56682        4:0.295742       5:0.0445855      6:0.372093       7:0.129715       8:1.44186        9:0.407253       10:0.294574       11:0.0727196      12:0.431525       13:0.16004        14:0.509044       15:0.301718       16:0.408269       17:0.169876       18:9              19:7.4186         20:0.902963       21:0.055304       22:0.208815       23:0.0489924      24:0.455422       
0 1:2.06812        2:0.256363       3:0.684578       4:0.678709       5:0.132979       6:0.416667       7:0.0680414      8:1.47222        9:0.103935       10:0.222222       11:0.0392837      12:1.18056        13:0.3475         14:0.583333       15:0.401098       16:0.0555556      17:0.0519675      18:3              19:4.45833        20:0.920926       21:0.0423644      22:0.188847       23:0.0537435      24:0.514577       
0 1:5.0644         2:0.772369       3:2.092          4:0.181797       5:0.0225308      6:0.278182       7:0.119074       8:1.11455        9:0.485019       10:0.227273       11:0.108803       12:0.294545       13:0.202546       14:0.214545       15:0.187343       16:0.216364       17:0.101737       18:22             19:9.2            20:0.857293       21:0.0718718      22:0.28654        23:0.0562269      24:1.02261e+08    
